codigo_ibge,nome,latitude,longitude,capital,codigo_uf,ddd
3122504,Dom Cavati,-19.38597153356777,-42.09123261481956,False,31,33
1502939,Dom Eliseu,-4.186576157727294,-47.89811162920539,False,15,94
2203404,Dom Expedito Lopes,-6.960050033156461,-41.698268941071284,False,22,89
4306502,Dom Feliciano,-30.604379823771716,-52.201476145902845,False,43,51
2203453,Dom Inocêncio,-8.91786797220708,-41.922499844430476,False,22,89
3122603,Dom Joaquim,-18.928284101603623,-43.25924846990778,False,31,31
2910206,Dom Macedo Costa,-12.912355285619553,-39.17395974083714,False,29,75
4306601,Dom Pedrito,-31.057088288393924,-54.66510500390762,False,43,53
2103802,Dom Pedro,-5.021280687371648,-44.39709682727977,False,21,99
4306551,Dom Pedro de Alcântara,-29.367578627858414,-49.85539242569992,False,43,51
3122702,Dom Silvério,-20.134641475482532,-42.94623026843482,False,31,31
3122801,Dom Viçoso,-22.22856581151696,-45.1428264122305,False,31,35
3201902,Domingos Martins,-20.307777941158044,-40.84897403726798,False,32,27
2203420,Domingos Mourão,-4.255217742413529,-41.30989672078777,False,22,86
4205100,Dona Emma,-26.98870075756518,-49.7780823999635,False,42,47
3122900,Dona Eusébia,-21.33145158586958,-42.80105571057954,False,31,32
4306700,Dona Francisca,-29.560537697621125,-53.346402123249824,False,43,55
2505709,Dona Inês,-6.609426221047451,-35.64825073875891,False,25,83
3123007,Dores de Campos,-21.10014280628171,-43.98961393305821,False,31,32
3123106,Dores de Guanhães,-19.054016831617016,-42.931109469518276,False,31,33
3123205,Dores do Indaiá,-19.489653120238053,-45.5473281950754,False,31,37
3202009,Dores do Rio Preto,-20.63500759828756,-41.81211084245282,False,32,28
3123304,Dores do Turvo,-21.02391254041498,-43.16721630413442,False,31,32
3123403,Doresópolis,-20.29167909844599,-45.8870504197552,False,31,37
2605152,Dormentes,-8.496155347549847,-40.62007262735866,False,26,87
5003504,Douradina,-22.013898072306215,-54.58768744233954,False,50,67
4107256,Douradina,-23.347417691644488,-53.29020222047757,False,41,44
3514304,Dourado,-22.117293670441985,-48.3335254959953,False,35,16
3123502,Douradoquara,-18.43736751501303,-47.60439265128523,False,31,34
5003702,Dourados,-22.144863458189832,-54.83887999853346,False,50,67
4107306,Doutor Camargo,-23.5611731552925,-52.21478989243831,False,41,44
4306734,Doutor Maurício Cardoso,-27.486854666905014,-54.367526913667845,False,43,55
4205159,Doutor Pedrinho,-26.70556725775836,-49.55383878486473,False,42,47
4306759,Doutor Ricardo,-29.09192253481017,-51.97669562297062,False,43,51
2403202,Doutor Severiano,-6.1153727117967485,-38.401372725126954,False,24,84
4128633,Doutor Ulysses,-24.626436204919465,-49.39296485475938,False,41,41
5207253,Doverlândia,-16.804712258494217,-52.49325440841586,False,52,64
3514403,Dracena,-21.5567119199212,-51.5840485459444,False,35,18
3514502,Duartina,-22.393287312442247,-49.41337334330429,False,35,14
3301603,Duas Barras,-22.055608867678373,-42.49804432131107,False,33,22
2505808,Duas Estradas,-6.720807532661182,-35.39561177768271,False,25,83
1707306,Dueré,-11.427228265677856,-49.39127655896426,False,17,63
3514601,Dumont,-21.24709065702513,-47.97980925508631,False,35,16
2103901,Duque Bacelar,-4.099139733348362,-43.00987290064894,False,21,98
3301702,Duque de Caxias,-22.63249169071156,-43.29960646424119,False,33,21
3123528,Durandé,-20.147265643700504,-41.79543189873938,False,31,33
3514700,Echaporã,-22.44823240205582,-50.2006207670947,False,35,18
3202108,Ecoporanga,-18.265583874936112,-40.80769334817633,False,32,27
5207352,Edealina,-17.420098427923932,-49.73962106430304,False,52,64
5207402,Edéia,-17.477064482488778,-49.963826512626035,False,52,64
1301407,Eirunepé,-7.021998037423073,-70.2182481399387,False,13,97
5003751,Eldorado,-23.73823898511767,-54.22509102238731,False,50,67
3514809,Eldorado,-24.495016356507946,-48.23362503602807,False,35,13
1502954,Eldorado do Carajás,-6.069645326833218,-49.245435287928466,False,15,94
4306767,Eldorado do Sul,-30.078118804041374,-51.49916417691996,False,43,51
2203503,Elesbão Veloso,-6.184844558902559,-42.193487979780215,False,22,86
3514908,Elias Fausto,-23.07064017931661,-47.37065547504054,False,35,19
2203602,Eliseu Martins,-7.970227527398178,-43.65934138403027,False,22,89
3514924,Elisiário,-21.1612950358386,-49.092081542903095,False,35,17
2910305,Elísio Medrado,-12.934872389876436,-39.526335424478425,False,29,75
3123601,Elói Mendes,-21.612366427316804,-45.59732979544011,False,31,35
2505907,Emas,-7.086601524280414,-37.745044799483,False,25,83
3514957,Embaúba,-20.952888461565124,-48.847540750343946,False,35,17
3515004,Embu das Artes,-23.65133321650924,-46.85151213704972,False,35,11
3515103,Embu-Guaçu,-23.854301172827437,-46.8306525985278,False,35,11
3515129,Emilianópolis,-21.80097461291732,-51.47215592753718,False,35,18
4306809,Encantado,-29.212957386130768,-51.921827250698485,False,43,51
2403301,Encanto,-6.1342235859627126,-38.30635306191851,False,24,84
2910404,Encruzilhada,-15.5949117391964,-40.99991226328283,False,29,77
4306908,Encruzilhada do Sul,-30.6300240560801,-52.67217931144448,False,43,51
4107405,Enéas Marques,-25.906645703866413,-53.15376971920545,False,41,46
4107504,Engenheiro Beltrão,-23.75978549883507,-52.26972982704022,False,41,44
3123700,Engenheiro Caldas,-19.128019477716727,-42.019256137829316,False,31,33
3515152,Engenheiro Coelho,-22.48709265543972,-47.174792424121044,False,35,19
3123809,Engenheiro Navarro,-17.296490818862917,-44.01403892042745,False,31,38
3301801,Engenheiro Paulo de Frontin,-22.5082859312452,-43.636099377018496,False,33,24
4306924,Engenho Velho,-27.684772555121885,-52.90872845614964,False,43,54
3123858,Entre Folhas,-19.655212414824792,-42.24163135102152,False,31,33
2910503,Entre Rios,-12.063569424574954,-38.048275104910395,False,29,75
4205175,Entre Rios,-26.73973867090798,-52.578388898660556,False,42,49
3123908,Entre Rios de Minas,-20.70515572279573,-44.09482344430713,False,31,31
4107538,Entre Rios do Oeste,-24.71308831242453,-54.22207782365355,False,41,45
4306957,Entre Rios do Sul,-27.51902906453781,-52.726885917664966,False,43,54
4306932,Entre-Ijuís,-28.459545214285562,-54.301984770377494,False,43,55
1301506,Envira,-7.573304189362681,-70.05508588902224,False,13,97
1200252,Epitaciolândia,-10.889200584314526,-68.6182253746854,False,12,68
2403400,Equador,-6.882011315842993,-36.666148531584085,False,24,84
4306973,Erebango,-27.829225779181183,-52.31848010862181,False,43,54
4307005,Erechim,-27.643244853380143,-52.2574516498514,False,43,54
2304277,Ererê,-5.986445049490157,-38.30868407038312,False,23,88
2900504,Érico Cardoso,-13.400214744909423,-42.06732083956122,False,29,77
4205191,Ermo,-28.99033715775965,-49.65292073955937,False,42,48
4307054,Ernestina,-28.420671281562907,-52.55439268659154,False,43,54
4307203,Erval Grande,-27.351390529008594,-52.580851890503986,False,43,54
4307302,Erval Seco,-27.51406323771522,-53.51872186539231,False,43,55
4205209,Erval Velho,-27.284350803348083,-51.421889618961664,False,42,49
3124005,Ervália,-20.84897318973294,-42.60063822724318,False,31,32
2605202,Escada,-8.369788943388604,-35.264463514914105,False,26,81
4307401,Esmeralda,-28.037618474649044,-51.17004369836367,False,43,54
3124104,Esmeraldas,-19.73299398613144,-44.3075186104124,False,31,31
3124203,Espera Feliz,-20.597288073152384,-41.92993747958484,False,31,32
2506004,Esperança,-6.99817396762063,-35.89031754711367,False,25,83
4307450,Esperança do Sul,-27.328222049815565,-54.009138113688074,False,43,55
4107520,Esperança Nova,-23.71417925904493,-53.79750718943953,False,41,44
1707405,Esperantina,-5.32629212744952,-48.54031920029821,False,17,63
2203701,Esperantina,-3.823374495301343,-42.18968433711943,False,22,86
2104008,Esperantinópolis,-4.899062622041288,-44.89049615446813,False,21,99
4107546,Espigão Alto do Iguaçu,-25.352747343029645,-52.78712323638996,False,41,46
1100098,Espigão D'Oeste,-11.35134211493019,-60.78483064997982,False,11,69
3124302,Espinosa,-14.859024547244834,-42.965811004672474,False,31,38
2403509,Espírito Santo,-6.305650404961541,-35.304484675563955,False,24,84
3124401,Espírito Santo do Dourado,-22.008972667086834,-45.98677399262302,False,31,35
3515186,Espírito Santo do Pinhal,-22.192488199459408,-46.79331841663354,False,35,19
3515194,Espírito Santo do Turvo,-22.670893602133265,-49.432948250914656,False,35,14
2910602,Esplanada,-11.931246432095419,-37.885340087826116,False,29,75
4307500,Espumoso,-28.86412003630738,-52.8271599299893,False,43,54
4307559,Estação,-27.928544173396315,-52.29024546322714,False,43,54
2802106,Estância,-11.249506062194067,-37.3979419081337,False,28,79
4307609,Estância Velha,-29.64760436445321,-51.18821132417638,False,43,51
